platform,platform_folder,source_raw_id,raw_filename,declared_query_id,resolved_query_id,query_label_status,declared_question_similarity,resolved_question_similarity,runner_up_similarity,round,filename_date,archive_entry_time,exif_datetime,width,height,image_format,image_bytes,ocr_character_count,answer_present_estimate,target_mention_candidate,competitor_c001_candidate,competitor_c002_candidate,evidence_path,ocr_path
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q01_R1_20260824.jpg,Q01,Q01,matched,0.980,0.980,0.636,1,20260824,2026-08-24 22:45:38,2026:08:24 22:45:38,720,3837,JPEG,1259223,763,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R1_20260824.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R1_20260824.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q01_R2_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,2,20260825,2026-08-25 01:35:08,,720,3909,JPEG,960738,785,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R2_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R2_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q01_R3_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,3,20260825,2026-08-25 11:17:02,,720,3918,JPEG,973184,812,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R3_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R3_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q01_R4_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,4,20260825,2026-08-25 14:34:48,,720,3841,JPEG,978085,755,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R4_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R4_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q01_R5_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,5,20260825,2026-08-25 17:51:04,,720,4513,JPEG,1111859,832,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R5_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q01_R5_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q02_R1_20260824.jpg,Q02,Q02,matched,0.982,0.982,0.660,1,20260824,2026-08-24 22:46:02,2026:08:24 22:46:02,720,4601,JPEG,1465693,802,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R1_20260824.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R1_20260824.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q02_R2_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,2,20260825,2026-08-25 01:35:38,,720,3956,JPEG,978383,737,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R2_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R2_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q02_R3_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,3,20260825,2026-08-25 11:17:34,,720,4420,JPEG,1095634,831,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R3_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R3_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q02_R4_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,4,20260825,2026-08-25 14:35:18,,720,3855,JPEG,911639,754,1,0,1,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R4_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R4_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q02_R5_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,5,20260825,2026-08-25 17:51:34,,720,3745,JPEG,950595,723,1,0,0,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R5_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q02_R5_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q03_R1_20260824.jpg,Q03,Q03,matched,0.980,0.980,0.767,1,20260824,2026-08-24 22:46:34,2026:08:24 22:46:35,720,4771,JPEG,1452594,839,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R1_20260824.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R1_20260824.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q03_R2_20260825.jpg,Q03,Q03,matched,0.980,0.980,0.767,2,20260825,2026-08-25 01:37:18,2026:08:25 01:37:19,720,5942,JPEG,1832940,1145,1,0,0,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R2_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R2_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q03_R3_20260825.jpg,Q03,Q03,matched,0.980,0.980,0.767,3,20260825,2026-08-25 11:18:42,2026:08:25 11:18:43,720,6298,JPEG,1858256,1059,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R3_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R3_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q03_R4_20260825.jpg,Q03,Q03,matched,0.980,0.980,0.767,4,20260825,2026-08-25 14:37:00,2026:08:25 14:37:00,720,6467,JPEG,1950709,1121,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R4_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R4_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q03_R5_20260825.jpg,Q03,Q03,matched,0.980,0.980,0.767,5,20260825,2026-08-25 17:52:22,2026:08:25 17:52:23,720,5350,JPEG,1596518,942,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R5_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q03_R5_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q04_R1_20260824.jpg,Q04,Q04,matched,1.000,1.000,0.674,1,20260824,2026-08-24 22:47:16,2026:08:24 22:47:16,720,4456,JPEG,1402604,820,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R1_20260824.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R1_20260824.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q04_R2_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,2,20260825,2026-08-25 01:38:20,2026:08:25 01:38:19,720,5380,JPEG,1624755,930,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R2_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R2_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q04_R3_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,3,20260825,2026-08-25 11:19:34,2026:08:25 11:19:35,720,5286,JPEG,1629044,951,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R3_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R3_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q04_R4_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,4,20260825,2026-08-25 14:37:52,2026:08:25 14:37:52,720,5003,JPEG,1573203,943,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R4_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R4_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q04_R5_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,5,20260825,2026-08-25 17:52:58,2026:08:25 17:52:58,720,1710,JPEG,512609,274,1,0,0,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R5_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q04_R5_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q05_R1_20260824.jpg,Q05,Q05,matched,1.000,1.000,0.681,1,20260824,2026-08-24 22:47:46,2026:08:24 22:47:46,720,4974,JPEG,1507848,883,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R1_20260824.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R1_20260824.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q05_R2_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.702,2,20260825,2026-08-25 01:39:18,2026:08:25 01:39:19,720,5268,JPEG,1658584,1008,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R2_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R2_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q05_R3_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.681,3,20260825,2026-08-25 11:20:14,,720,3950,JPEG,960958,824,1,0,0,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R3_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R3_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q05_R4_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.681,4,20260825,2026-08-25 14:38:38,,720,4244,JPEG,1046746,880,1,0,0,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R4_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R4_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_Q05_R5_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.681,5,20260825,2026-08-25 17:53:42,2026:08:25 17:53:42,720,4676,JPEG,1449300,859,1,0,1,1,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R5_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_Q05_R5_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_S01_R0_20260825.jpg,S01,S01,matched,0.968,0.968,0.316,0,20260825,2026-08-25 18:15:22,,720,3577,JPEG,907307,700,1,0,0,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_S01_R0_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_S01_R0_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_S02_R0_20260825.jpg,S02,S02,matched,0.909,0.909,0.368,0,20260825,2026-08-25 18:15:28,,720,2912,JPEG,718051,519,1,0,0,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_S02_R0_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_S02_R0_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_S03_R0_20260825.jpg,S03,S03,matched,0.935,0.935,0.286,0,20260825,2026-08-25 18:15:34,,720,1080,JPEG,165466,113,1,0,0,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_S03_R0_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_S03_R0_20260825.txt
app_tongyi,tongyi,R0028,BHYY-GEO-DX-001_tongyi_S04_R0_20260825.jpg,S04,S04,matched,0.778,0.778,0.316,0,20260825,2026-08-25 18:15:40,,720,3080,JPEG,747097,681,1,0,0,0,raw-images/tongyi/BHYY-GEO-DX-001_tongyi_S04_R0_20260825.jpg,derived-ocr/tongyi/BHYY-GEO-DX-001_tongyi_S04_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_B01_R0_20260825.jpg,B01,B01,matched,0.962,0.962,0.526,0,20260825,2026-08-25 18:40:48,,1206,2880,JPEG,286791,296,1,1,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_B01_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_B01_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_B02_R0_20260825.jpg,B02,B02,matched,1.000,1.000,0.500,0,20260825,2026-08-25 18:41:14,,1206,2982,JPEG,252480,265,1,1,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_B02_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_B02_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_B03_R0_20260825.jpg,B03,B03,matched,1.000,1.000,0.579,0,20260825,2026-08-25 18:41:42,,800,2978,JPEG,634239,502,1,1,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_B03_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_B03_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_B04_R0_20260825.jpg,B04,B04,matched,1.000,1.000,0.526,0,20260825,2026-08-25 18:42:10,,800,5136,JPEG,1220782,926,1,1,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_B04_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_B04_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q01_R1_20260824.jpg,Q01,Q05,corrected_from_visible_prompt,0.596,1.000,0.702,1,20260824,2026-08-24 22:50:46,,1206,7590,JPEG,917059,940,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R1_20260824.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R1_20260824.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q01_R2_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,2,20260825,2026-08-25 01:40:12,,1206,6555,JPEG,792877,803,1,1,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R2_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R2_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q01_R3_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,3,20260825,2026-08-25 11:21:18,,800,4862,JPEG,1178121,874,1,1,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R3_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R3_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q01_R4_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,4,20260825,2026-08-25 14:44:24,,1206,5409,JPEG,604605,606,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R4_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R4_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q01_R5_20260825.jpg,Q01,Q01,matched,0.980,0.980,0.636,5,20260825,2026-08-25 17:57:28,,800,4978,JPEG,1267875,923,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R5_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q01_R5_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q02_R1_20260824.jpg,Q02,Q04,corrected_from_visible_prompt,0.569,1.000,0.674,1,20260824,2026-08-24 22:50:32,,1206,8136,JPEG,1034645,1082,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R1_20260824.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R1_20260824.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q02_R2_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,2,20260825,2026-08-25 01:40:48,,800,6242,JPEG,1338765,965,1,1,1,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R2_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R2_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q02_R3_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,3,20260825,2026-08-25 11:22:06,,1206,8904,JPEG,1076854,1068,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R3_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R3_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q02_R4_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,4,20260825,2026-08-25 14:44:56,,800,6424,JPEG,1429965,1024,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R4_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R4_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q02_R5_20260825.jpg,Q02,Q02,matched,0.982,0.982,0.660,5,20260825,2026-08-25 17:58:00,,800,7204,JPEG,1750466,1282,1,1,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R5_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q02_R5_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q03_R1_20260824.jpg,Q03,Q03,matched,0.980,0.980,0.767,1,20260824,2026-08-24 22:50:20,,1206,8712,JPEG,1027018,1050,1,1,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R1_20260824.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R1_20260824.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q03_R2_20260825.jpg,Q03,Q03,matched,0.961,0.961,0.767,2,20260825,2026-08-25 01:41:18,,800,5164,JPEG,1156536,863,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R2_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R2_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q03_R3_20260825.jpg,Q03,Q03,matched,0.961,0.961,0.767,3,20260825,2026-08-25 11:22:40,,800,4734,JPEG,1048379,763,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R3_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R3_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q03_R4_20260825.jpg,Q03,Q03,matched,0.961,0.961,0.767,4,20260825,2026-08-25 14:45:30,,800,6146,JPEG,1406961,1019,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R4_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R4_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q03_R5_20260825.jpg,Q03,Q03,matched,0.961,0.961,0.767,5,20260825,2026-08-25 17:58:32,,800,5690,JPEG,1280132,940,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R5_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q03_R5_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q04_R1_20260824.jpg,Q04,Q02,corrected_from_visible_prompt,0.564,0.982,0.660,1,20260824,2026-08-24 22:49:58,,1206,9555,JPEG,1185061,1181,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R1_20260824.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R1_20260824.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q04_R2_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,2,20260825,2026-08-25 01:41:54,,1206,9375,JPEG,1188054,1283,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R2_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R2_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q04_R3_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,3,20260825,2026-08-25 11:23:20,,800,6240,JPEG,1493780,1119,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R3_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R3_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q04_R4_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,4,20260825,2026-08-25 14:46:20,,800,5716,JPEG,1314532,981,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R4_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R4_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q04_R5_20260825.jpg,Q04,Q04,matched,1.000,1.000,0.674,5,20260825,2026-08-25 17:59:00,,800,6942,JPEG,1704300,1253,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R5_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q04_R5_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q05_R1_20260824.jpg,Q05,Q01,corrected_from_visible_prompt,0.574,0.980,0.636,1,20260824,2026-08-24 22:49:40,,1206,6879,JPEG,823696,854,1,1,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R1_20260824.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R1_20260824.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q05_R2_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.702,2,20260825,2026-08-25 01:42:44,,800,5546,JPEG,1338846,1018,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R2_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R2_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q05_R3_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.702,3,20260825,2026-08-25 11:24:00,,800,4716,JPEG,1028859,736,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R3_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R3_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q05_R4_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.702,4,20260825,2026-08-25 14:46:50,,800,5486,JPEG,1346379,992,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R4_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R4_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_Q05_R5_20260825.jpg,Q05,Q05,matched,1.000,1.000,0.702,5,20260825,2026-08-25 17:59:26,,800,5294,JPEG,1232794,915,1,0,1,1,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R5_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_Q05_R5_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_S01_R0_20260825.jpg,S01,S01,matched,0.968,0.968,0.278,0,20260825,2026-08-25 18:24:46,,1206,5823,JPEG,749475,768,1,0,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_S01_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_S01_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_S02_R0_20260825.jpg,S02,S02,matched,0.909,0.909,0.368,0,20260825,2026-08-25 18:25:26,,800,2946,JPEG,565380,430,1,0,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_S02_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_S02_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_S03_R0_20260825.jpg,S03,S03,matched,0.935,0.935,0.316,0,20260825,2026-08-25 18:26:28,,800,1021,JPEG,156648,111,1,0,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_S03_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_S03_R0_20260825.txt
app_yuanbao,yuanbao,R0029,BHYY-GEO-DX-001_yuanbao_S04_R0_20260825.jpg,S04,S04,matched,1.000,1.000,0.318,0,20260825,2026-08-25 18:27:00,,1206,5187,JPEG,558816,588,1,0,0,0,raw-images/yuanbao/BHYY-GEO-DX-001_yuanbao_S04_R0_20260825.jpg,derived-ocr/yuanbao/BHYY-GEO-DX-001_yuanbao_S04_R0_20260825.txt
